name,category,source,lat,lon,wikidata_qid,id
Dream Realm,topic_concert_venue,overture,-22.749752044677734,-43.40998458862305,,overture:Dream Realm:-22.74975:-43.40998
Barra Azul - Casa de Festas,topic_concert_venue,overture,-22.754310607910156,-43.4099006652832,,overture:Barra Azul - Casa de Festas:-22.75431:-43.40990
"Posto 13, Prata, Nova Iguaçu",landmark_and_historical_building,overture,-22.760303497314453,-43.41536331176758,,"overture:Posto 13, Prata, Nova Iguaçu:-22.76030:-43.41536"
Condominio Ideal Residencial,landmark_and_historical_building,overture,-22.760208129882812,-43.415279388427734,,overture:Condominio Ideal Residencial:-22.76021:-43.41528
Da Prata,landmark_and_historical_building,overture,-22.761125564575195,-43.419166564941406,,overture:Da Prata:-22.76113:-43.41917
Condomínio Bosque das Águas,landmark_and_historical_building,overture,-22.76079750061035,-43.41922378540039,,overture:Condomínio Bosque das Águas:-22.76080:-43.41922
Condomínio Único Nova Iguaçu,landmark_and_historical_building,overture,-22.761165618896484,-43.41934585571289,,overture:Condomínio Único Nova Iguaçu:-22.76117:-43.41935
Cury Nova Iguaçu,landmark_and_historical_building,overture,-22.761070251464844,-43.419647216796875,,overture:Cury Nova Iguaçu:-22.76107:-43.41965
Condomínio Sanra Clara,landmark_and_historical_building,overture,-22.765806198120117,-43.41836166381836,,overture:Condomínio Sanra Clara:-22.76581:-43.41836
Pombal Da Prata,landmark_and_historical_building,overture,-22.76302719116211,-43.41161346435547,,overture:Pombal Da Prata:-22.76303:-43.41161
Salão de Festas Vitória,topic_concert_venue,overture,-22.765783309936523,-43.410743713378906,,overture:Salão de Festas Vitória:-22.76578:-43.41074
Arco-irís Festas e decoração,topic_concert_venue,overture,-22.7589054107666,-43.4036865234375,,overture:Arco-irís Festas e decoração:-22.75891:-43.40369
Santo Antônio da Prata,landmark_and_historical_building,overture,-22.760112762451172,-43.40804672241211,,overture:Santo Antônio da Prata:-22.76011:-43.40805
Arena Braço Forte,topic_concert_venue,overture,-22.758195877075195,-43.407039642333984,,overture:Arena Braço Forte:-22.75820:-43.40704
Hidro Brasil - HB,topic_concert_venue,overture,-22.75666618347168,-43.40747833251953,,overture:Hidro Brasil - HB:-22.75667:-43.40748
Condomínio Residencial Doce Lar Conquista,landmark_and_historical_building,overture,-22.75521469116211,-43.406005859375,,overture:Condomínio Residencial Doce Lar Conquista:-22.75521:-43.40601
Centro Cultural Donana,cultural_center,overture,-22.746814727783203,-43.406864166259766,,overture:Centro Cultural Donana:-22.74681:-43.40686
Loteamento Belford Roxo,landmark_and_historical_building,overture,-22.755273818969727,-43.399810791015625,,overture:Loteamento Belford Roxo:-22.75527:-43.39981
Condomínio San Marino,landmark_and_historical_building,overture,-22.760433197021484,-43.39740753173828,,overture:Condomínio San Marino:-22.76043:-43.39741
Condomínio San Carlo,landmark_and_historical_building,overture,-22.761497497558594,-43.39699172973633,,overture:Condomínio San Carlo:-22.76150:-43.39699
Condo San Francesco,landmark_and_historical_building,overture,-22.762409210205078,-43.396942138671875,,overture:Condo San Francesco:-22.76241:-43.39694
Edifício Solar das Mangueiras,landmark_and_historical_building,overture,-22.758371353149414,-43.40165710449219,,overture:Edifício Solar das Mangueiras:-22.75837:-43.40166
Condomínio Lê Brejê,landmark_and_historical_building,overture,-22.760963439941406,-43.402015686035156,,overture:Condomínio Lê Brejê:-22.76096:-43.40202
Condominio Residencial Golden Green,landmark_and_historical_building,overture,-22.759445190429688,-43.39193344116211,,overture:Condominio Residencial Golden Green:-22.75945:-43.39193
Condomínio Residencial Botafogo,landmark_and_historical_building,overture,-22.75797462463379,-43.391109466552734,,overture:Condomínio Residencial Botafogo:-22.75797:-43.39111
Resenhô festas e eventos,topic_concert_venue,overture,-22.76799774169922,-43.38583755493164,,overture:Resenhô festas e eventos:-22.76800:-43.38584
Condomínio Viva Vida Alegria,landmark_and_historical_building,overture,-22.755468368530273,-43.39000701904297,,overture:Condomínio Viva Vida Alegria:-22.75547:-43.39001
Condominio Viva Vida Belford Roxo,landmark_and_historical_building,overture,-22.754718780517578,-43.39018630981445,,overture:Condominio Viva Vida Belford Roxo:-22.75472:-43.39019
Salão Victória's Festas,topic_concert_venue,overture,-22.74799346923828,-43.38621139526367,,overture:Salão Victória's Festas:-22.74799:-43.38621
Opção Festa,topic_concert_venue,overture,-22.74998664855957,-43.391197204589844,,overture:Opção Festa:-22.74999:-43.39120
Condomínio Morada Dos Corsários,landmark_and_historical_building,overture,-22.74919319152832,-43.396602630615234,,overture:Condomínio Morada Dos Corsários:-22.74919:-43.39660
Cross Arena Nova Piam,topic_concert_venue,overture,-22.746570587158203,-43.3964729309082,,overture:Cross Arena Nova Piam:-22.74657:-43.39647
Condominio Primavera de Belford Roxo,landmark_and_historical_building,overture,-22.758281707763672,-43.380855560302734,,overture:Condominio Primavera de Belford Roxo:-22.75828:-43.38086
Residencial Primavera,landmark_and_historical_building,overture,-22.757347106933594,-43.38161087036133,,overture:Residencial Primavera:-22.75735:-43.38161
Condomínio Terra Nova,landmark_and_historical_building,overture,-22.759485244750977,-43.381980895996094,,overture:Condomínio Terra Nova:-22.75949:-43.38198
Hellas - Casa de Festas,topic_concert_venue,overture,-22.76693344116211,-43.37398147583008,,overture:Hellas - Casa de Festas:-22.76693:-43.37398
Salão de Festa Mix,topic_concert_venue,overture,-22.835649490356445,-43.351318359375,,overture:Salão de Festa Mix:-22.83565:-43.35132
Jambalaya Resort Beach,landmark_and_historical_building,overture,-22.831697463989258,-43.3502311706543,,overture:Jambalaya Resort Beach:-22.83170:-43.35023
Espaço de Festa Tinildex,topic_concert_venue,overture,-22.832500457763672,-43.365745544433594,,overture:Espaço de Festa Tinildex:-22.83250:-43.36575
Conjunto Residencial Haroldo de Andrade,landmark_and_historical_building,overture,-22.83213996887207,-43.36760330200195,,overture:Conjunto Residencial Haroldo de Andrade:-22.83214:-43.36760
Condomínio Camboatá,landmark_and_historical_building,overture,-22.82979393005371,-43.3719367980957,,overture:Condomínio Camboatá:-22.82979:-43.37194
Conjunto Residencial Parque Nova Cidade,landmark_and_historical_building,overture,-22.824893951416016,-43.356563568115234,,overture:Conjunto Residencial Parque Nova Cidade:-22.82489:-43.35656
Conjunto Habitacional Prefeito Sá lessa,landmark_and_historical_building,overture,-22.825178146362305,-43.35614776611328,,overture:Conjunto Habitacional Prefeito Sá lessa:-22.82518:-43.35615
Centro Cultural Phabrika de Arthes,cultural_center,overture,-22.826168060302734,-43.353633880615234,,overture:Centro Cultural Phabrika de Arthes:-22.82617:-43.35363
Pagode Do Trabalhador,topic_concert_venue,overture,-22.824209213256836,-43.34547805786133,,overture:Pagode Do Trabalhador:-22.82421:-43.34548
Amarelinho,landmark_and_historical_building,overture,-22.82423210144043,-43.33831787109375,,overture:Amarelinho:-22.82423:-43.33832
Faveleira,topic_concert_venue,overture,-22.825796127319336,-43.34199905395508,,overture:Faveleira:-22.82580:-43.34200
Largo Grimmauld n12,landmark_and_historical_building,overture,-22.82691764831543,-43.33213424682617,,overture:Largo Grimmauld n12:-22.82692:-43.33213
Campão Irajá,landmark_and_historical_building,overture,-22.82538414001465,-43.32784652709961,,overture:Campão Irajá:-22.82538:-43.32785
Condominio Parque Novo Iraja III,landmark_and_historical_building,overture,-22.82404327392578,-43.329463958740234,,overture:Condominio Parque Novo Iraja III:-22.82404:-43.32946
Cremtei,landmark_and_historical_building,overture,-22.824060440063477,-43.32884216308594,,overture:Cremtei:-22.82406:-43.32884
Residencial Nova Norte Raízes,landmark_and_historical_building,overture,-22.825170516967773,-43.32541275024414,,overture:Residencial Nova Norte Raízes:-22.82517:-43.32541
Condominio do Conjunto Residencial Iraja,landmark_and_historical_building,overture,-22.826513290405273,-43.327125549316406,,overture:Condominio do Conjunto Residencial Iraja:-22.82651:-43.32713
Condomínio Villagio de Irajá,landmark_and_historical_building,overture,-22.82828140258789,-43.32595443725586,,overture:Condomínio Villagio de Irajá:-22.82828:-43.32595
IRAJA,topic_concert_venue,overture,-22.828706741333008,-43.331634521484375,,overture:IRAJA:-22.82871:-43.33163
Condominio Residencial Rego Corumba,landmark_and_historical_building,overture,-22.82969856262207,-43.3313102722168,,overture:Condominio Residencial Rego Corumba:-22.82970:-43.33131
Condomínio João Machado Forte,landmark_and_historical_building,overture,-22.82982063293457,-43.32893753051758,,overture:Condomínio João Machado Forte:-22.82982:-43.32894
Condominio Juriti,landmark_and_historical_building,overture,-22.829402923583984,-43.328857421875,,overture:Condominio Juriti:-22.82940:-43.32886
LCV Terraço para festas e reuniões,topic_concert_venue,overture,-22.828800201416016,-43.32829666137695,,overture:LCV Terraço para festas e reuniões:-22.82880:-43.32830
CCSP Cardeal Orani Tempesta,cultural_center,overture,-22.830881118774414,-43.32612228393555,,overture:CCSP Cardeal Orani Tempesta:-22.83088:-43.32612
Iraja 1158,landmark_and_historical_building,overture,-22.832069396972656,-43.32780456542969,,overture:Iraja 1158:-22.83207:-43.32780
Condominio do Conjunto Residencial Cardeal Camara,landmark_and_historical_building,overture,-22.832021713256836,-43.32829284667969,,overture:Condominio do Conjunto Residencial Cardeal Camara:-22.83202:-43.32829
FESTLIP,topic_concert_venue,overture,-22.832134246826172,-43.344261169433594,,overture:FESTLIP:-22.83213:-43.34426
Instituto Souza Gomes,cultural_center,overture,-22.831993103027344,-43.34796142578125,,overture:Instituto Souza Gomes:-22.83199:-43.34796
Condomínio do Russão,landmark_and_historical_building,overture,-22.832347869873047,-43.34785842895508,,overture:Condomínio do Russão:-22.83235:-43.34786
Condomínio Vila Nova,landmark_and_historical_building,overture,-22.833724975585938,-43.34376907348633,,overture:Condomínio Vila Nova:-22.83372:-43.34377
Salão de Festa Oficina,topic_concert_venue,overture,-22.8344669342041,-43.34669876098633,,overture:Salão de Festa Oficina:-22.83447:-43.34670
Espaço Gileade,topic_concert_venue,overture,-22.83547019958496,-43.341373443603516,,overture:Espaço Gileade:-22.83547:-43.34137
Vitale Flow,landmark_and_historical_building,overture,-22.833879470825195,-43.3271484375,,overture:Vitale Flow:-22.83388:-43.32715
Irajá (Rio de Janeiro),landmark_and_historical_building,overture,-22.834447860717773,-43.32722854614258,,overture:Irajá (Rio de Janeiro):-22.83445:-43.32723
Condomínio União,landmark_and_historical_building,overture,-22.834936141967773,-43.327091217041016,,overture:Condomínio União:-22.83494:-43.32709
Condomínio João Emidio,landmark_and_historical_building,overture,-22.83563232421875,-43.31216049194336,,overture:Condomínio João Emidio:-22.83563:-43.31216
"Fortaleza De Sao João, Urca",landmark_and_historical_building,overture,-22.833791732788086,-43.314659118652344,,"overture:Fortaleza De Sao João, Urca:-22.83379:-43.31466"
Espaço Cultural Debby Maia,cultural_center,overture,-22.833749771118164,-43.317718505859375,,overture:Espaço Cultural Debby Maia:-22.83375:-43.31772
Condominio do Edificio Armon,landmark_and_historical_building,overture,-22.832799911499023,-43.318572998046875,,overture:Condominio do Edificio Armon:-22.83280:-43.31857
Praça Jardim Vista Alegre,landmark_and_historical_building,overture,-22.831085205078125,-43.313812255859375,,overture:Praça Jardim Vista Alegre:-22.83109:-43.31381
Areninha Cultural Joao Bosco de Vista Alegre,cultural_center,overture,-22.83230209350586,-43.31244659423828,,overture:Areninha Cultural Joao Bosco de Vista Alegre:-22.83230:-43.31245
Rua cabo herculano,landmark_and_historical_building,overture,-22.8331298828125,-43.30785369873047,,overture:Rua cabo herculano:-22.83313:-43.30785
Condomínio do Edifício Filandia IV,landmark_and_historical_building,overture,-22.833158493041992,-43.3083610534668,,overture:Condomínio do Edifício Filandia IV:-22.83316:-43.30836
lar doce lar,landmark_and_historical_building,overture,-22.835529327392578,-43.30170822143555,,overture:lar doce lar:-22.83553:-43.30171
Travessa Pastor Francisco Soren,landmark_and_historical_building,overture,-22.834667205810547,-43.29758071899414,,overture:Travessa Pastor Francisco Soren:-22.83467:-43.29758
Rosário Fusco,landmark_and_historical_building,overture,-22.83444595336914,-43.28805923461914,,overture:Rosário Fusco:-22.83445:-43.28806
EuroShow,topic_concert_venue,overture,-22.83530044555664,-43.28898620605469,,overture:EuroShow:-22.83530:-43.28899
Pau Grande,landmark_and_historical_building,overture,-22.835691452026367,-43.285125732421875,,overture:Pau Grande:-22.83569:-43.28513
Mirante da bt,landmark_and_historical_building,overture,-22.83555793762207,-43.28727722167969,,overture:Mirante da bt:-22.83556:-43.28728
Victória Casa De festas,topic_concert_venue,overture,-22.835594177246094,-43.27974319458008,,overture:Victória Casa De festas:-22.83559:-43.27974
Espaço Cultural Aslucianas,cultural_center,overture,-22.831634521484375,-43.27876663208008,,overture:Espaço Cultural Aslucianas:-22.83163:-43.27877
Praça do Eucalipto,landmark_and_historical_building,overture,-22.828453063964844,-43.286006927490234,,overture:Praça do Eucalipto:-22.82845:-43.28601
Mac - Niterói Contemporary Art Museum,art_museum,overture,-22.8283634185791,-43.28694152832031,,overture:Mac - Niterói Contemporary Art Museum:-22.82836:-43.28694
Praça do Country,landmark_and_historical_building,overture,-22.82648277282715,-43.28629684448242,,overture:Praça do Country:-22.82648:-43.28630
Condominio do Edificio Felipe - Brás de Pina,landmark_and_historical_building,overture,-22.82550048828125,-43.28219985961914,,overture:Condominio do Edificio Felipe - Brás de Pina:-22.82550:-43.28220
Planeta Infantil,topic_concert_venue,overture,-22.826736450195312,-43.275638580322266,,overture:Planeta Infantil:-22.82674:-43.27564
Condomínio 8 de Novembro,landmark_and_historical_building,overture,-22.82510757446289,-43.29494094848633,,overture:Condomínio 8 de Novembro:-22.82511:-43.29494
CASARTI Casa do Artista Independente,cultural_center,overture,-22.826129913330078,-43.31207275390625,,overture:CASARTI Casa do Artista Independente:-22.82613:-43.31207
Salão Karapa Festa,topic_concert_venue,overture,-22.826313018798828,-43.310726165771484,,overture:Salão Karapa Festa:-22.82631:-43.31073
Salão Castelo das Festas,topic_concert_venue,overture,-22.827423095703125,-43.302833557128906,,overture:Salão Castelo das Festas:-22.82742:-43.30283
Condomínio Residencial Milennium,landmark_and_historical_building,overture,-22.829483032226562,-43.30061340332031,,overture:Condomínio Residencial Milennium:-22.82948:-43.30061
Condomínio Morada do Sol,landmark_and_historical_building,overture,-22.82946014404297,-43.302242279052734,,overture:Condomínio Morada do Sol:-22.82946:-43.30224
Museu da Geodiversidade Ufrj,museum,overture,-22.828550338745117,-43.3173713684082,,overture:Museu da Geodiversidade Ufrj:-22.82855:-43.31737
Segunda Sem Lei,topic_concert_venue,overture,-22.829803466796875,-43.3193359375,,overture:Segunda Sem Lei:-22.82980:-43.31934
Dez Zona Norte,landmark_and_historical_building,overture,-22.82969856262207,-43.32246780395508,,overture:Dez Zona Norte:-22.82970:-43.32247
Rua citeria Irajá rj,landmark_and_historical_building,overture,-22.828569412231445,-43.3243408203125,,overture:Rua citeria Irajá rj:-22.82857:-43.32434
Condomínio Bons Ventos,landmark_and_historical_building,overture,-22.828109741210938,-43.32421875,,overture:Condomínio Bons Ventos:-22.82811:-43.32422
Condominio Solar Vista Alegre,landmark_and_historical_building,overture,-22.82776641845703,-43.3232536315918,,overture:Condominio Solar Vista Alegre:-22.82777:-43.32325
Casa do Rio,landmark_and_historical_building,overture,-22.82788848876953,-43.322879791259766,,overture:Casa do Rio:-22.82789:-43.32288
Condomínio do Edifício Entrada do Sol,landmark_and_historical_building,overture,-22.8277645111084,-43.32196044921875,,overture:Condomínio do Edifício Entrada do Sol:-22.82776:-43.32196
Luperce Miranda Vista Alegre,landmark_and_historical_building,overture,-22.826719284057617,-43.32290267944336,,overture:Luperce Miranda Vista Alegre:-22.82672:-43.32290
Condomínio Garden Village,landmark_and_historical_building,overture,-22.826068878173828,-43.322967529296875,,overture:Condomínio Garden Village:-22.82607:-43.32297
Condominio do Edificio Lupicinio Rodrigues,landmark_and_historical_building,overture,-22.82552719116211,-43.32366943359375,,overture:Condominio do Edificio Lupicinio Rodrigues:-22.82553:-43.32367
Condominío Beira Alta,landmark_and_historical_building,overture,-22.825607299804688,-43.31540298461914,,overture:Condominío Beira Alta:-22.82561:-43.31540
Imóveis Cury RJ,landmark_and_historical_building,overture,-22.82543182373047,-43.312644958496094,,overture:Imóveis Cury RJ:-22.82543:-43.31264
Condomínio Residencial Dez Zona Norte,landmark_and_historical_building,overture,-22.824214935302734,-43.3167839050293,,overture:Condomínio Residencial Dez Zona Norte:-22.82421:-43.31678
Condomínio Residencial Itapera,landmark_and_historical_building,overture,-22.824636459350586,-43.319942474365234,,overture:Condomínio Residencial Itapera:-22.82464:-43.31994
Rio Sampa - RJ,topic_concert_venue,overture,-22.824180603027344,-43.32194137573242,,overture:Rio Sampa - RJ:-22.82418:-43.32194
Condomínio Dez Irajá,landmark_and_historical_building,overture,-22.8233699798584,-43.3133544921875,,overture:Condomínio Dez Irajá:-22.82337:-43.31335
Condomínio Parque Irajá,landmark_and_historical_building,overture,-22.821428298950195,-43.3214111328125,,overture:Condomínio Parque Irajá:-22.82143:-43.32141
Arena Da Bola,topic_concert_venue,overture,-22.818910598754883,-43.31127166748047,,overture:Arena Da Bola:-22.81891:-43.31127
Condo Retreat of the Roses,landmark_and_historical_building,overture,-22.81869125366211,-43.3045539855957,,overture:Condo Retreat of the Roses:-22.81869:-43.30455
Espaço Mattos,topic_concert_venue,overture,-22.81987190246582,-43.30217361450195,,overture:Espaço Mattos:-22.81987:-43.30217
Fill Equipe,topic_concert_venue,overture,-22.82217025756836,-43.30525588989258,,overture:Fill Equipe:-22.82217:-43.30526
Via Apa 36,topic_concert_venue,overture,-22.82136344909668,-43.31187057495117,,overture:Via Apa 36:-22.82136:-43.31187
Condomi'nio Sesquicentenario,landmark_and_historical_building,overture,-22.82299041748047,-43.30890655517578,,overture:Condomi'nio Sesquicentenario:-22.82299:-43.30891
Residencial Vila Cordovil,landmark_and_historical_building,overture,-22.822797775268555,-43.31004333496094,,overture:Residencial Vila Cordovil:-22.82280:-43.31004
Morro da Eno,landmark_and_historical_building,overture,-22.823598861694336,-43.311378479003906,,overture:Morro da Eno:-22.82360:-43.31138
Casa Feliz Festas,topic_concert_venue,overture,-22.822961807250977,-43.303646087646484,,overture:Casa Feliz Festas:-22.82296:-43.30365
A Casa de Bambas,cultural_center,overture,-22.82243537902832,-43.29426956176758,,overture:A Casa de Bambas:-22.82244:-43.29427
Praça do Coutry - Brás de Pina,landmark_and_historical_building,overture,-22.82366180419922,-43.28691101074219,,overture:Praça do Coutry - Brás de Pina:-22.82366:-43.28691
Rua castelo branco,landmark_and_historical_building,overture,-22.823575973510742,-43.2807731628418,,overture:Rua castelo branco:-22.82358:-43.28077
Cidade Alta,landmark_and_historical_building,overture,-22.819570541381836,-43.29438400268555,,overture:Cidade Alta:-22.81957:-43.29438
Espaço Ebenézer Festas E Eventos,topic_concert_venue,overture,-22.82015609741211,-43.297874450683594,,overture:Espaço Ebenézer Festas E Eventos:-22.82016:-43.29787
Conjunto Residencial Vista Mar,landmark_and_historical_building,overture,-22.816129684448242,-43.292701721191406,,overture:Conjunto Residencial Vista Mar:-22.81613:-43.29270
Condomínio Jambalaia,landmark_and_historical_building,overture,-22.816417694091797,-43.290897369384766,,overture:Condomínio Jambalaia:-22.81642:-43.29090
Rua mar grande,landmark_and_historical_building,overture,-22.81640625,-43.290855407714844,,overture:Rua mar grande:-22.81641:-43.29086
Roda Cultural da C.D.A,cultural_center,overture,-22.817209243774414,-43.29147720336914,,overture:Roda Cultural da C.D.A:-22.81721:-43.29148
Ponta de Irajá,landmark_and_historical_building,overture,-22.816673278808594,-43.2833366394043,,overture:Ponta de Irajá:-22.81667:-43.28334
Condomínio Retiro dos Pinheiros,landmark_and_historical_building,overture,-22.817216873168945,-43.304134368896484,,overture:Condomínio Retiro dos Pinheiros:-22.81722:-43.30413
Retiro da Serra,landmark_and_historical_building,overture,-22.817323684692383,-43.30549621582031,,overture:Retiro da Serra:-22.81732:-43.30550
Espaço Casa da Capoeiragem,cultural_center,overture,-22.81682014465332,-43.31135177612305,,overture:Espaço Casa da Capoeiragem:-22.81682:-43.31135
Condomínio Padre José de Anchieta,landmark_and_historical_building,overture,-22.816917419433594,-43.31361770629883,,overture:Condomínio Padre José de Anchieta:-22.81692:-43.31362
Mansão Marins,landmark_and_historical_building,overture,-22.81729507446289,-43.316959381103516,,overture:Mansão Marins:-22.81730:-43.31696
EspaÇO De Festas Ravi,topic_concert_venue,overture,-22.81353187561035,-43.315826416015625,,overture:EspaÇO De Festas Ravi:-22.81353:-43.31583
Jardim América - RJ,landmark_and_historical_building,overture,-22.813003540039062,-43.32284164428711,,overture:Jardim América - RJ:-22.81300:-43.32284
Condominio Rossi Mais Via Carioca,landmark_and_historical_building,overture,-22.812602996826172,-43.33638000488281,,overture:Condominio Rossi Mais Via Carioca:-22.81260:-43.33638
Espaço Mix - Festas & Eventos,topic_concert_venue,overture,-22.813753128051758,-43.3415412902832,,overture:Espaço Mix - Festas & Eventos:-22.81375:-43.34154
Projeto Semeando,landmark_and_historical_building,overture,-22.81739044189453,-43.3473014831543,,overture:Projeto Semeando:-22.81739:-43.34730
Lapa de Irajá,landmark_and_historical_building,overture,-22.818267822265625,-43.33324432373047,,overture:Lapa de Irajá:-22.81827:-43.33324
rua hanibal porto,landmark_and_historical_building,overture,-22.822860717773438,-43.32451629638672,,overture:rua hanibal porto:-22.82286:-43.32452
Rua João Adil de Oliveira,landmark_and_historical_building,overture,-22.823591232299805,-43.32682418823242,,overture:Rua João Adil de Oliveira:-22.82359:-43.32682
Condomínio Parque Novo Irajá II,landmark_and_historical_building,overture,-22.823680877685547,-43.32793426513672,,overture:Condomínio Parque Novo Irajá II:-22.82368:-43.32793
Conjunto Residencial Âncora,landmark_and_historical_building,overture,-22.82379722595215,-43.32992172241211,,overture:Conjunto Residencial Âncora:-22.82380:-43.32992
Irajá,landmark_and_historical_building,overture,-22.82303810119629,-43.32791519165039,,overture:Irajá:-22.82304:-43.32792
IAPC de Irajá,landmark_and_historical_building,overture,-22.823604583740234,-43.33290481567383,,overture:IAPC de Irajá:-22.82360:-43.33290
Parada 330,topic_concert_venue,overture,-22.821002960205078,-43.33143615722656,,overture:Parada 330:-22.82100:-43.33144
Rua Mercúrio,landmark_and_historical_building,overture,-22.821666717529297,-43.34055709838867,,overture:Rua Mercúrio:-22.82167:-43.34056
Pavuna,landmark_and_historical_building,overture,-22.819225311279297,-43.358680725097656,,overture:Pavuna:-22.81923:-43.35868
Espaço P,topic_concert_venue,overture,-22.823524475097656,-43.34929656982422,,overture:Espaço P:-22.82352:-43.34930
Barreira Do Vasco Complexo Da Pedreira,landmark_and_historical_building,overture,-22.822187423706055,-43.35489273071289,,overture:Barreira Do Vasco Complexo Da Pedreira:-22.82219:-43.35489
Costa barros,landmark_and_historical_building,overture,-22.82122802734375,-43.356197357177734,,overture:Costa barros:-22.82123:-43.35620
Condomínio Residencial Botafogo,landmark_and_historical_building,overture,-22.8215274810791,-43.36521530151367,,overture:Condomínio Residencial Botafogo:-22.82153:-43.36522
Museu do Índio,museum,overture,-22.823619842529297,-43.36301040649414,,overture:Museu do Índio:-22.82362:-43.36301
Residencial Botafogo 1,landmark_and_historical_building,overture,-22.820842742919922,-43.36466979980469,,overture:Residencial Botafogo 1:-22.82084:-43.36467
Casa de Festa Toki-to,topic_concert_venue,overture,-22.819061279296875,-43.36410140991211,,overture:Casa de Festa Toki-to:-22.81906:-43.36410
"Pavuna, Rio de Janeiro",landmark_and_historical_building,overture,-22.815214157104492,-43.37281799316406,,"overture:Pavuna, Rio de Janeiro:-22.81521:-43.37282"
Condomínio Tom Jobim 3,landmark_and_historical_building,overture,-22.81635284423828,-43.36677932739258,,overture:Condomínio Tom Jobim 3:-22.81635:-43.36678
Museu Do Graffiti,art_museum,overture,-22.8173885345459,-43.35755920410156,,overture:Museu Do Graffiti:-22.81739:-43.35756
Alameda colibris,landmark_and_historical_building,overture,-22.816503524780273,-43.353981018066406,,overture:Alameda colibris:-22.81650:-43.35398
"Morro da Conceição (kulle i Brasilien, lat -22,82, long -43,35)",landmark_and_historical_building,overture,-22.815813064575195,-43.353546142578125,,"overture:Morro da Conceição (kulle i Brasilien, lat -22,82, long -43,35):-22.81581:-43.35355"
Condomínio Residencial Pavuna,landmark_and_historical_building,overture,-22.81549644470215,-43.3504753112793,,overture:Condomínio Residencial Pavuna:-22.81550:-43.35048
Dia feliz,topic_concert_venue,overture,-22.814117431640625,-43.35930633544922,,overture:Dia feliz:-22.81412:-43.35931
Complexo do Metrô,topic_concert_venue,overture,-22.812715530395508,-43.360111236572266,,overture:Complexo do Metrô:-22.81272:-43.36011
Pavuna,landmark_and_historical_building,overture,-22.81253433227539,-43.36671829223633,,overture:Pavuna:-22.81253:-43.36672
Condominio Estacao Zona Norte,landmark_and_historical_building,overture,-22.81232261657715,-43.36735534667969,,overture:Condominio Estacao Zona Norte:-22.81232:-43.36736
Estação Zona Norte Londres,landmark_and_historical_building,overture,-22.811904907226562,-43.367435455322266,,overture:Estação Zona Norte Londres:-22.81190:-43.36744
WCA Elétrica,landmark_and_historical_building,overture,-22.81134605407715,-43.364715576171875,,overture:WCA Elétrica:-22.81135:-43.36472
Condomínio Lisboa,landmark_and_historical_building,overture,-22.80996322631836,-43.3661003112793,,overture:Condomínio Lisboa:-22.80996:-43.36610
Condomínio Roma,landmark_and_historical_building,overture,-22.809978485107422,-43.3660888671875,,overture:Condomínio Roma:-22.80998:-43.36609
Centro Cultural Nossa Senhora das Mercês,cultural_center,overture,-22.807893753051758,-43.371089935302734,,overture:Centro Cultural Nossa Senhora das Mercês:-22.80789:-43.37109
Grêmio Recreativo Paratodos,topic_concert_venue,overture,-22.80615997314453,-43.36783981323242,,overture:Grêmio Recreativo Paratodos:-22.80616:-43.36784
Salão Verde,topic_concert_venue,overture,-22.806129455566406,-43.36322021484375,,overture:Salão Verde:-22.80613:-43.36322
Arena Carioca Jovelina Pérola Negra,cultural_center,overture,-22.808841705322266,-43.36194610595703,,overture:Arena Carioca Jovelina Pérola Negra:-22.80884:-43.36195
"Salão de Festas Paraty,  Foto e Filmagem.",topic_concert_venue,overture,-22.80816078186035,-43.36043167114258,,"overture:Salão de Festas Paraty,  Foto e Filmagem.:-22.80816:-43.36043"
Casa de Festas Estrela da Manhã,topic_concert_venue,overture,-22.809070587158203,-43.35811233520508,,overture:Casa de Festas Estrela da Manhã:-22.80907:-43.35811
Viva Vida Zona Norte,landmark_and_historical_building,overture,-22.81182289123535,-43.35501480102539,,overture:Viva Vida Zona Norte:-22.81182:-43.35501
Condominio do Edificio Padre Peroneille,landmark_and_historical_building,overture,-22.811908721923828,-43.328033447265625,,overture:Condominio do Edificio Padre Peroneille:-22.81191:-43.32803
Ape Nay e Lipe,landmark_and_historical_building,overture,-22.810379028320312,-43.32754135131836,,overture:Ape Nay e Lipe:-22.81038:-43.32754
Bronze drika,landmark_and_historical_building,overture,-22.809473037719727,-43.324710845947266,,overture:Bronze drika:-22.80947:-43.32471
"Rio dos Cachorros (vattendrag i Brasilien, Rio de Janeiro, lat -22,80, long -43,33)",landmark_and_historical_building,overture,-22.802440643310547,-43.32672119140625,,"overture:Rio dos Cachorros (vattendrag i Brasilien, Rio de Janeiro, lat -22,80, long -43,33):-22.80244:-43.32672"
Especialista Imobiliário,landmark_and_historical_building,overture,-22.8022518157959,-43.35767364501953,,overture:Especialista Imobiliário:-22.80225:-43.35767
Salão de Festas Oficina da Alegria,topic_concert_venue,overture,-22.805843353271484,-43.360260009765625,,overture:Salão de Festas Oficina da Alegria:-22.80584:-43.36026
Thierre Festas,landmark_and_historical_building,overture,-22.8051700592041,-43.361270904541016,,overture:Thierre Festas:-22.80517:-43.36127
Microlins,cultural_center,overture,-22.805036544799805,-43.36678695678711,,overture:Microlins:-22.80504:-43.36679
